unit_id,unit_name,prefab_id,motion_type,se_type,move_speed,search_area_width,atk_type,normal_atk_cast_time,cutin,cutin_star6,visual_change_flag,comment
300200,"利蝎巴鲁托",300200,0,6,270,1000,1,1.5,0,0,0,"使用猛毒的尾棘散播灾厄的天蝎座魔星兽。\n守护沙漠的神虫失去信仰后，变成了邪神。\n\n·对敌方全体造成大量物理伤害。\n　BOSS每次使用必杀技能，\n　都会提升对敌人造成的伤害。\n　这个效果最多可以累积三次。\n·对前方范围内的敌人造成中等物理伤害，\n　并赋予中毒状态。\n·解除自身的属性值降低效果，\n　并提升自己的物理防御力。"
300201,"レサトパルト",300201,0,6,270,1000,1,1.5,0,0,0,"【物理】信仰を失った神殿に遺る、蠍座の魔星獣。\n過去に受けた敬虔な祈りも忘れ、破滅をもたらす。\n\n・敵全体に物理大ダメージを与える。\n　このスキルを使用した後、\n　敵を攻撃するたび、以降その敵に\n　レサトパルトが与えるダメージが\n　アップする。\n　この効果は最大３回まで累積する。\n・前方1キャラを中心にした小範囲に\n　物理中ダメージを与え、毒状態にする。\n・自身にかかっているステータスダウン効果を\n　解除し、さらに自身の物理防御力をアップ。"
300202,"レサトパルト",300202,0,6,270,1000,1,1.5,0,0,0,"【物理】信仰を失った神殿に遺る、蠍座の魔星獣。\n過去に受けた敬虔な祈りも忘れ、破滅をもたらす。\n\n・敵全体に物理大ダメージを与える。\n　このスキルを使用した後、\n　敵を攻撃するたび、以降その敵に\n　レサトパルトが与えるダメージが\n　アップする。\n　この効果は最大３回まで累積する。\n・前方1キャラを中心にした小範囲に\n　物理中ダメージを与え、毒状態にする。\n・自身にかかっているステータスダウン効果を\n　解除し、さらに自身の物理防御力をアップ。\n・レサトガードを１体召喚する。\n　召喚時、すでに召喚されているレサトガードを\n　１秒間無敵状態にする。\n　３体目のレサトガードが召喚された時、\n　敵全体に、キャラの最大ＨＰに応じた\n　物理割合ダメージを与える。\n　レサトガードのＨＰが０になった時、\n　レサトパルトに物理固定ダメージを与え、\n　さらに物理攻撃力を中ダウン。"
300203,"レサトパルト",300203,0,6,270,1000,1,1.5,0,0,0,"【物理】信仰を失った神殿に遺る、蠍座の魔星獣。\n過去に受けた敬虔な祈りも忘れ、破滅をもたらす。\n\n・敵全体に物理大ダメージを与える。\n　このスキルを使用した後、\n　敵を攻撃するたび、以降その敵に\n　レサトパルトが与えるダメージが\n　アップする。\n　この効果は最大３回まで累積する。\n・前方1キャラを中心にした小範囲に\n　物理中ダメージを与え、毒状態にする。\n・自身にかかっているステータスダウン効果を\n　解除し、さらに自身の物理防御力をアップ。"
300204,"レサトパルト",300204,0,6,270,1000,1,1.5,0,0,0,"【物理】信仰を失った神殿に遺る、蠍座の魔星獣。\n過去に受けた敬虔な祈りも忘れ、破滅をもたらす。\n\n・敵全体に物理大ダメージを与える。\n　このスキルを使用した後、\n　敵を攻撃するたび、以降その敵に\n　レサトパルトが与えるダメージが\n　アップする。\n　この効果は最大３回まで累積する。\n・前方1キャラを中心にした小範囲に\n　物理中ダメージを与え、毒状態にする。\n・自身にかかっているステータスダウン効果を\n　解除し、さらに自身の物理防御力をアップ。\n・レサトガードを１体召喚する。\n　召喚時、すでに召喚されているレサトガードを\n　１秒間無敵状態にする。\n　３体目のレサトガードが召喚された時、\n　敵全体に、キャラの最大ＨＰに応じた\n　物理割合ダメージを与える。\n　レサトガードのＨＰが０になった時、\n　レサトパルトに物理固定ダメージを与え、\n　さらに物理攻撃力を中ダウン。"
300300,"梦魇牡羊",300300,0,7,270,1000,2,2.5,0,0,0,"【魔法】获得强大力量的白羊座魔星兽。\n在阴暗的沉睡监牢中将冒险者的灵魂吞噬殆尽。\n\n·对敌方全体造成魔法伤害（大），对束缚状态的\n　敌人额外造成魔法伤害（小）。\n·对前方范围内的敌人造成魔法伤害（中）。\n·对一名敌人施加束缚状态。"
300301,"梦魇牡羊",300301,0,7,270,1000,2,2.5,0,0,0,"【魔法】获得强大力量的白羊座魔星兽。\n在阴暗的沉睡监牢中将冒险者的灵魂吞噬殆尽。\n\n·对敌方全体造成魔法伤害（大），对束缚状态的\n　敌人额外造成魔法伤害（小）。\n·对前方范围内的敌人造成魔法伤害（中）。\n·对一名敌人施加束缚状态。\n·对剩余生命值最低的一名敌人赋予\n  嘲讽状态。\n  这个技能的异常状态在伤害免疫的情况下\n  也会成功赋予。"
300400,"摩羯教主",300400,0,7,270,1000,2,1.8,0,0,0,"企图利用可疑邪教支配世界的摩羯座魔星兽。\n会引诱沙漠里的迷途之人，用恶魔之仪式将其变为俘虏。\n\n·必杀技能对敌方全体造成魔法伤害（大）\n　另外降低物理攻击角色的物理攻击力\n　降低魔法攻击角色的魔法防御力。\n·对物理攻击力最高的一名角色造成魔法伤害（特大），\n　并降低其技能值。\n·对前方两名敌人造成魔法伤害（小），并\n　赋予沉默状态。\n　并对敌方全体造成魔法伤害（中）。"
300401,"アルゲティ",300401,0,7,270,1000,2,1.8,0,0,0,"【魔法】邪教の秘術を極めし、山羊座の魔星獣。\n膨大な魔力を自在に操り、全ての自由を剥奪する。\n\n・ユニオンバーストは敵全体に魔法大ダメージ\n　さらに物理攻撃キャラは物理攻撃力をダウン\n　魔法攻撃キャラは魔法攻撃力をダウン。\n・前から１キャラに魔法特大ダメージを与え沈黙\n　状態を付与する。\n　さらに敵全体に魔法中ダメージ。\n・最も物理攻撃力の高い１キャラに\n　魔法大ダメージを与え、さらにＴＰダウン。"
300402,"アルゲティ",300402,0,7,270,1000,2,1.8,0,0,0,"【魔法】邪教の秘術を極めし、山羊座の魔星獣。\n膨大な魔力を自在に操り、全ての自由を剥奪する。\n\n・ユニオンバーストは敵全体に魔法大ダメージ\n　さらに物理攻撃キャラは物理攻撃力をダウン\n　魔法攻撃キャラは魔法攻撃力をダウン。\n・前から１キャラに魔法特大ダメージを与え沈黙\n　状態を付与する。\n　さらに敵全体に魔法中ダメージ。\n・最も物理攻撃力の高い１キャラに\n　魔法大ダメージを与え、さらにＴＰダウン。\n・アルゲティが毒、猛毒、呪い、火傷の\n　効果を受けていると、自身に沈黙状態を\n　付与し、さらに魔法大ダメージを与える。\n　効果を受けていない場合、敵全体に\n　沈黙状態を付与し、\n　さらに魔法大ダメージを与える。"
300403,"アルゲティ",300403,0,7,270,1000,2,1.8,0,0,0,"【魔法】邪教の秘術を極めし、山羊座の魔星獣。\n膨大な魔力を自在に操り、全ての自由を剥奪する。\n\n・ユニオンバーストは敵全体に魔法大ダメージ\n　さらに物理攻撃キャラは物理攻撃力をダウン\n　魔法攻撃キャラは魔法攻撃力をダウン。\n・前から１キャラに魔法特大ダメージを与え沈黙\n　状態を付与する。\n　さらに敵全体に魔法中ダメージ。\n・最も物理攻撃力の高い１キャラに\n　魔法大ダメージを与え、さらにＴＰダウン。\n・アルゲティが毒、猛毒、呪い、火傷の\n　効果を受けていると、自身に沈黙状態を\n　付与し、さらに魔法大ダメージを与える。\n　効果を受けていない場合、敵全体に\n　沈黙状態を付与し、\n　さらに魔法大ダメージを与える。"
300500,"蜥蜴怪人",300500,0,4,270,1000,1,1.8,0,0,0,"【物理】自由操纵双刀，\n用烟雾弹遮蔽\n对方双眼的\n巨蜥战士。\n\n·随机对一名角色给予\n　中等物理伤害。\n\n·以随机的敌人为中心，给予小范围\n　低等物理伤害，\n　并赋予黑暗状态。"
300600,"攀缘花",300600,0,2,270,1000,1,1.8,0,0,0,"【物理】从头上释放剧毒攻击\n并用爬山虎进行范围物理攻击\n一口气夺去靠近的冒险者体力的\n恶魔之花。\n\n·对前方两名角色给予\n　中等物理伤害。\n\n·降低前方三名角色的物理防御力，\n　并赋予中毒状态。"
300601,"针刺攀缘花",300601,0,2,270,1000,1,1.8,0,0,0,"【物理】受到异常力量影响而变异的攀缘花。\n使用带有无数尖刺的藤蔓缠绕敌人，令其动弹不得。\n\n·对前方范围内的敌人造成中等物理伤害，\n　并施加束缚状态。\n·降低前方范围内的敌人的物理防御力，\n　并施加中毒状态。"
300602,"针刺攀缘花",300602,0,2,270,1000,1,1.8,0,0,0,"【物理】特異な力で変質したクリーパー。\n無数のトゲを持つ蔓を巻き付け、動きを奪う。\n\n・前方２キャラに物理中ダメージを与え、\n　拘束状態にする。\n・前方３キャラの物理防御力を下げ、毒\n　状態にする。"
300603,"ニードルクリーパー",300603,0,2,270,1000,1,1.8,0,0,0,"【物理】特異な力で変質したクリーパー。\n無数のトゲを持つ蔓を巻き付け、動きを奪う。\n\n・前方２キャラに物理中ダメージを与え、\n　拘束状態にする。\n・前方３キャラの物理防御力を下げ、毒\n　状態にする。"
300700,"兽人首领",300700,0,13,270,1000,1,1.5,0,0,0,"【物理】族長として群れを鼓舞し\n大地を砕くほどの連撃で\n敵に大ダメージを与える\nオーク中のオーク。\n\n・ランダムな3キャラに\n　物理中ダメージを与える。\n\n・味方全体の物理攻撃力を上げる。"
300701,"兽人头目",300701,0,13,270,1000,1,1.5,0,0,0,"由于特异力量而变异的兽人首领。\n用巨大的盾牌发出攻防一体的一击。\n\n·对前方范围内的敌人造成大量物理伤害，\n　并赋予眩晕状态。\n·大幅度降低前方范围内敌人的防御力。"
300800,"长老角鹿",300800,0,1,270,1000,1,1.8,0,0,0,"【物理】ひとたび暴れ出せば\n手が付けられず、その嘶きは\n天まで届くと言われる\n伝説のワイルドホーン。\n\n・敵全体に物理中ダメージを与え、\n　小さく引き寄せる。\n\n・前方3キャラに物理中ダメージを\n　与え、物理攻撃力と\n　物理防御力を下げる。"
300801,"灵魂角鹿",300801,0,1,270,3000,1,1.8,0,0,0,"【物理】由于特异力量而变异的狂野角鹿。\n将犄角中注入魔力，释放比打击更强力的一击。\n\n·给前方范围内的敌人施加高等魔法伤害，\n 将其击退的同时使其眩晕。\n·给前方范围的敌人施加低等魔法伤害，\n 同时降低其魔法防御与攻击速度。"
300900,"暴君寿龟",300900,0,13,270,1000,1,1.8,0,0,0,"【物理】用强力的头槌砸碎地面\n给全体施加高等伤害。\n身体和甲壳进化得十分巨大\n像石山一样的海龟暴君。"
301000,"海龙",301000,0,14,270,1000,1,1.8,0,0,0,"【物理】用强力的冰冻之气\n瞬间将前卫冰冻，\n咬碎其身体。\n凶猛的深海龙。\n\n·对前方三名角色给予\n　中等物理伤害。\n\n·对前方两名角色给予中等物理伤害，\n　并赋予冻结状态。"
301001,"シードレイク",301001,0,14,270,1000,1,1.8,0,0,0,"【物理】強力な氷のブレスで前衛を一瞬で\n氷漬けにし、咬みついて身体を砕く獰猛な深海竜。\n\n・前方３キャラに物理中ダメージを与える。\n・前方１キャラに物理中ダメージを与え、凍結状\n　態にする。"
301002,"シードレイク",301002,0,14,270,1000,1,1.8,0,0,0,"【物理】強力な氷のブレスで前衛を一瞬で\n氷漬けにし、咬みついて身体を砕く獰猛な深海竜。\n\n・前方３キャラに物理中ダメージを与える。\n・前方２キャラに物理中ダメージを与え、凍結状\n　態にする。"
301100,"野蛮魔熊",301100,0,13,270,1000,1,1.7,0,0,0,"【物理】体格にそぐわぬ俊敏さと\n咬みつき攻撃で体力を奪い、\n巨大なツメで敵を引き裂く\n残虐非道な森の支配者。\n\n・前方4キャラに物理大ダメージを\n　与える。\n\n・前方1キャラに物理小ダメージを\n　与え、物理攻撃力を下げる。"
301101,"狂乱魔熊",301101,0,13,270,1000,1,2.0,0,0,0,"由于特异力量而变异的野蛮魔熊。\n注入怒气的强壮手臂将敌人连同地面一齐撕裂。\n\n·对前方范围内的敌人造成物理伤害（大），\n　并施加眩晕状态。\n·对前方的一名敌方角色造成物理伤害（小），\n　并中幅降低目标的物理攻击力。"
301200,"巨型魔像",301200,0,13,270,1000,1,1.6,0,0,0,"【物理】无限制召唤魔像\n用石针削减体力与精神力。\n用魔力将无数魔像的残骸\n重新构筑起来的巨大魔像。\n\n·对前方4名角色给予中等物理伤害，\n　并降低其技能值。\n\n·召唤魔像。"
301201,"クリスタルゴーレム",301201,0,13,270,1000,1,1.3,0,0,0,"【物理】ルナの魔力の結晶でその身を覆う巨大ゴーレム。\n身に纏う結晶は堅牢な盾であり、全てを穿つ矛となる。\n・クリスタルゴーレムが毒、猛毒、呪い、火傷の\n　効果を受けると、行動速度が大ダウンする。\n・自身のデバフ効果をすべて解除し、\n　物理防御力と魔法防御力を大アップする。\n　さらに、自分以外の味方の物理防御力と\n　魔法防御力を中アップさせる。\n・敵全体に物理中ダメージを与え、スタンさせる。\n・前方範囲内の敵に物理大ダメージを与え、\n　味方全体の物理攻撃力と魔法攻撃力を\n　小アップさせる。\n　さらに、自身のＴＰを中回復する。"
301300,"暴食魔兽",301300,0,4,270,1000,1,3.0,0,0,0,"恶名昭著的暴食猛兽，天秤座的魔星兽。\n分辨自己夺取的灵魂的善恶，享受滋味的差异。\n\n·对来自敌人的攻击所造成的麻痹、眩晕、束缚、\n　行动速度低下效果不具有抗性。\n·对敌方全体造成大量魔法伤害，同时\n　特大幅度提升自身的物理攻击力和魔法攻击力。\n·对后方2名角色造成中等魔法伤害。\n·对前方3名角色造成中等魔法伤害，\n　并小幅度削减其技能值。同时中等幅度提升自身的\n　技能值。"
301301,"グラットン",301301,0,4,270,1000,2,3.0,0,0,0,"【魔法】あらゆる魂を貪る、天秤座の魔星獣。\nその天秤は、厳正とは程遠く暴食獣の食欲に傾く。\n\n・敵全体に魔法大ダメージを与え、さらに自身の\n　物理攻撃力と魔法攻撃力を特大アップ。\n・後方２キャラに魔法中ダメージ。\n・前方３キャラに魔法中ダメージを与え、ＴＰを\n　小ダウン。さらに自身のＴＰを中アップさせる。"
301302,"グラットン",301302,0,4,270,1000,2,3.0,0,0,0,"【魔法】あらゆる魂を貪る、天秤座の魔星獣。\nその天秤は、厳正とは程遠く暴食獣の食欲に傾く。\n\n・敵全体に魔法大ダメージを与え、さらに自身の\n　物理攻撃力と魔法攻撃力を特大アップ。\n・後方２キャラに魔法中ダメージ。\n・前方３キャラに魔法中ダメージを与え、ＴＰを\n　小ダウン。さらに自身のＴＰを中アップさせる。\n・前方３キャラを拘束状態にし、\n　魔法大ダメージを与える。\n　自身のターゲットがブレイクしている場合、\n　自身の魔法攻撃力を特大アップする。"
301303,"グラットン",301303,0,4,270,1000,2,3.0,0,0,0,"【魔法】あらゆる魂を貪る、天秤座の魔星獣。\nその天秤は、厳正とは程遠く暴食獣の食欲に傾く。\n\n・敵全体に魔法大ダメージを与え、さらに自身の\n　物理攻撃力と魔法攻撃力を特大アップ。\n・後方２キャラに魔法中ダメージ。\n・前方３キャラに魔法中ダメージを与え、ＴＰを\n　小ダウン。さらに自身のＴＰを中アップさせる。"
301304,"グラットン",301304,0,4,270,1000,2,3.0,0,0,0,"【魔法】あらゆる魂を貪る、天秤座の魔星獣。\nその天秤は、厳正とは程遠く暴食獣の食欲に傾く。\n\n・敵全体に魔法大ダメージを与え、さらに自身の\n　物理攻撃力と魔法攻撃力を特大アップ。\n・後方２キャラに魔法中ダメージ。\n・前方３キャラに魔法中ダメージを与え、ＴＰを\n　小ダウン。さらに自身のＴＰを中アップさせる。\n・前方３キャラを拘束状態にし、\n　魔法大ダメージを与える。\n　自身のターゲットがブレイクしている場合、\n　自身の魔法攻撃力を特大アップする。"
301400,"美杜莎",301400,0,3,270,1000,1,2.5,0,0,0,"头发由无数毒蛇组成的处女座魔星兽。\n悲恋的痛苦使它抗拒一切，把一切都变成石头。\n\n·对敌方全体造成大量魔法伤害，并对前方范围内\n　的敌人赋予石化状态。\n·对前方范围内的敌人给造成物理伤害，同时大幅度削减陷入石化\n　状态的敌人的技能值。\n·对物理攻击力最高的一名角色造成大量\n　魔法伤害，并对其赋予中毒状态。"
